,id,listingid,isSBT,uniquelistingidentifier,hascollapsedresults,countcollapsedresults,EventCode,eventname,cancelled,cancellationDate,cancellationType,cancellationReason,rescheduledDate,venue,imageurl,largeimageurl,xlargeimageurl,xlargeimageurlWebP,link,date,startdate,enddate,description,openingtimes,minage,imgoing,goingtos,goingtocount,tickets,ticketpricing,entryprice,eventvisibility,ticketUrl,hotSeller,rep,headerHex,currency,artists,genres,healthAndSafety,festivalId,festival
10,42321445,2241590,false,2241590,false,0,FEST,"Hopfest 2026 - Preston Grasshoppers Beer, Gin and Music Festival",0,,,,,"{'id': 57831, 'name': 'Preston Grasshoppers Rugby Football Club', 'address': 'Lightfoot Green Lane, Lightfoot Green', 'town': 'Preston', 'postcode_lookup': 'Preston', 'postcode': 'PR4 0AP', 'region': 'Lancashire', 'country': 'GB', 'phone': '', 'latitude': 53.7972256, 'longitude': -2.7332507, 'type': 'Sports', 'rating': 3, 'reviewCount': 57}",https://d31fr2pwly4c4s.cloudfront.net/7/1/2/2241590_b3b3179d_hopfest-2026-preston-grasshoppers-beer-gin-and-music-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/1/2/2241590_b3b3179d_hopfest-2026-preston-grasshoppers-beer-gin-and-music-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/1/2/2241590_b3b3179d_hopfest-2026-preston-grasshoppers-beer-gin-and-music-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/1/2/2241590_b3b3179d_hopfest-2026-preston-grasshoppers-beer-gin-and-music-festival_1024.webp,https://www.skiddle.com/whats-on/Preston/Preston-Grasshoppers-Rugby-Football-Club/Hopfest-2026---Preston-Grasshoppers-Beer-Gin-and-Music-Festival/42321445/,2026-07-10,2026-07-10T16:00:00+00:00,2026-07-11T23:00:00+00:00,"A fabulous weekend of beer, gin and cider plus fantastic live music. Friday10th and Saturday 11th July!","{'doorsopen': '16:00', 'doorsclose': '23:00', 'lastentry': '21:00'}",18,,0,0,true,"{'minPrice': 10, 'maxPrice': 12}",,public,,true,{'enabled': False},#082848,GBP,,,,,
11,41276278,2078548,false,2078548,false,0,FEST,Rock the Castle - Weekender,0,,,,,"{'id': 69103, 'name': 'Flint Castle', 'address': ' Castle Dyke Street, Flint, CH6', 'town': 'Flint', 'postcode_lookup': 'Chester', 'postcode': 'CH6 5NG', 'region': 'Cheshire', 'country': 'GB', 'phone': '', 'latitude': 53.25087, 'longitude': -3.130958, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 219}",https://d31fr2pwly4c4s.cloudfront.net/2/2/a/2078548_47650882_Rock-the-Castle---Weekender_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/2/a/2078548_47650882_Rock-the-Castle---Weekender.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/2/a/2078548_47650882_Rock-the-Castle---Weekender_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/2/a/2078548_47650882_Rock-the-Castle---Weekender_1024.webp,https://www.skiddle.com/festivals/rock-the-castle-weekender/,2026-07-10,2026-07-10T17:30:00+00:00,2026-07-11T22:30:00+00:00,Rock the Castle is a fantastic weekend long gig of local performers amongst the backdrop of a medieval castle on 10th - 11th July 2026,"{'doorsopen': '17:30', 'doorsclose': '22:30', 'lastentry': '22:00'}",,,0,0,true,"{'minPrice': 0, 'maxPrice': 10}",,public,,true,{'enabled': False},#f8f8f8,GBP,"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object]",,3117,"{'id': 3117, 'name': 'Rock the Castle - Weekender', 'earliestStartDate': None}"
12,41465024,2132832,false,2132832,false,0,FEST,In the Park Newcastle presents Paul Weller,0,,,,,"{'id': 17259, 'name': 'Exhibition Park', 'address': 'Exhibition Park', 'town': 'Newcastle Upon Tyne ', 'postcode_lookup': 'Newcastle-on-Tyne', 'postcode': 'NE2 4PZ', 'region': 'Tyne and Wear', 'country': 'GB', 'phone': '01179064506', 'latitude': 54.985, 'longitude': -1.616, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 229}",https://d31fr2pwly4c4s.cloudfront.net/3/2/6/2132832_c3904347_in-the-park-newcastle-presents-paul-weller_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/2/6/2132832_c3904347_in-the-park-newcastle-presents-paul-weller.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/2/6/2132832_c3904347_in-the-park-newcastle-presents-paul-weller_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/2/6/2132832_c3904347_in-the-park-newcastle-presents-paul-weller_1024.webp,https://www.skiddle.com/festivals/in-the-park-newcastle-friday/,2026-07-10,2026-07-10T17:00:00+00:00,2026-07-10T22:00:00+00:00,"14+ (Under 18's must be accompanied by an adult at all times), Challenge 25 in operation, valid photo ID required)","{'doorsopen': '17:00', 'doorsclose': '22:00', 'lastentry': '19:30'}",,,0,0,true,"{'minPrice': 58.5, 'maxPrice': 95}",,public,,false,{'enabled': False},#f8f8f8,GBP,"[object Object],[object Object],[object Object]",,,2971,"{'id': 2971, 'name': 'In the Park Newcastle presents Paul Weller', 'earliestStartDate': None}"
13,41997658,2198852,false,2198852,false,0,FEST,Secret Garden Series with Chicane,0,,,,,"{'id': 127847, 'name': 'The Hobbit Pub', 'address': '134 Bevois Valley Road', 'town': 'Southampton', 'postcode_lookup': 'Southampton', 'postcode': 'SO14 0JZ', 'region': 'Hants', 'country': 'GB', 'phone': '', 'latitude': 50.9187961, 'longitude': -1.3951723, 'type': 'bar', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/0/6/1/2198852_805a55f4_secret-garden-series-hosted-by-enginerooms_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/6/1/2198852_805a55f4_secret-garden-series-hosted-by-enginerooms.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/6/1/2198852_805a55f4_secret-garden-series-hosted-by-enginerooms_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/6/1/2198852_805a55f4_secret-garden-series-hosted-by-enginerooms_1024.webp,https://www.skiddle.com/whats-on/Southampton/The-Hobbit-Pub/Secret-Garden-Series-with-Chicane/41997658/,2026-07-10,2026-07-10T18:00:00+00:00,2026-07-10T23:00:00+00:00,For the final week of our Secret Garden Series we are joined by Chicane,"{'doorsopen': '18:00', 'doorsclose': '23:00', 'lastentry': '21:00'}",18,,0,0,true,"{'minPrice': 5, 'maxPrice': 35}",,public,,false,{'enabled': False},#38d8f8,GBP,[object Object],"[object Object],[object Object]",,,
14,41985149,2195924,false,2195924,false,0,FEST,Sound Factory Festival,0,,,,,"{'id': 123650, 'name': 'Depo Plymouth', 'address': '33 Union Street', 'town': 'Plymouth', 'postcode_lookup': 'Plymouth', 'postcode': 'PL1 3LU', 'region': 'Devon', 'country': 'GB', 'phone': '', 'latitude': 50.3697274, 'longitude': -4.1500095, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 40}",https://d31fr2pwly4c4s.cloudfront.net/b/7/d/2195924_f1900da7_sound-factory-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/7/d/2195924_f1900da7_sound-factory-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/7/d/2195924_f1900da7_sound-factory-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/7/d/2195924_f1900da7_sound-factory-festival_1024.webp,https://www.skiddle.com/whats-on/Plymouth/Depo-Plymouth/Sound-Factory-Festival/41985149/,2026-07-10,2026-07-10T17:00:00+00:00,2026-07-12T02:00:00+00:00,"After 2025 SOUND FACTORY FESTIVAL was such a roaring success, we've decided to bring it back for 2026... BIGGER AND BETTER THAN EVER!!","{'doorsopen': '17:00', 'doorsclose': '02:00', 'lastentry': ''}",14,,0,0,true,"{'minPrice': 25, 'maxPrice': 49}",,public,,false,{'enabled': False},#f8f8f8,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,,
15,42292592,2236198,false,2236198,false,0,FEST,Cheadle Carnival Presents Dance Fest!,0,,,,,"{'id': 113052, 'name': 'Tean Road Recreation Ground', 'address': 'Tean Road', 'town': 'Cheadle', 'postcode_lookup': 'Stoke-On-Trent', 'postcode': 'ST10 1LG', 'region': 'Staffordshire', 'country': 'GB', 'phone': '', 'latitude': 52.982365, 'longitude': -1.985775, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 35}",https://d31fr2pwly4c4s.cloudfront.net/9/a/5/2236198_152f3758_dance-fest_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/a/5/2236198_152f3758_dance-fest.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/a/5/2236198_152f3758_dance-fest_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/a/5/2236198_152f3758_dance-fest_1024.webp,https://www.skiddle.com/whats-on/Stoke-On-Trent/Tean-Road-Recreation-Ground/Cheadle-Carnival-Presents-Dance-Fest/42292592/,2026-07-10,2026-07-10T17:00:00+00:00,2026-07-10T23:00:00+00:00,"Cheadle Carnival is taking over the Rec with Dance Fest.... Join us for a night full of music, dancing and good vibes!","{'doorsopen': '17:00', 'doorsclose': '23:00', 'lastentry': '22:45'}",,,0,0,true,"{'minPrice': 5, 'maxPrice': 15}",,public,,true,{'enabled': False},#080808,GBP,"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,,
16,41906852,2179378,false,2179378,false,0,FEST,District 11,0,,,,,"{'id': 136766, 'name': 'Babylon Farm', 'address': 'Babylon Farm', 'town': 'Alfreton', 'postcode_lookup': 'Derby', 'postcode': 'DE55 4NG', 'region': 'Derbyshire', 'country': 'GB', 'phone': '07828782048', 'latitude': 53.0810642, 'longitude': -1.3506911, 'type': 'Other', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/0/2/1/2179378_7fbabc91_district-11_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/2/1/2179378_7fbabc91_district-11.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/2/1/2179378_7fbabc91_district-11_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/2/1/2179378_7fbabc91_district-11_1024.webp,https://www.skiddle.com/whats-on/Derby/Babylon-Farm/District-11/41906852/,2026-07-10,2026-07-10T16:00:00+00:00,2026-07-11T23:45:00+00:00,2 day dance music micro festival,"{'doorsopen': '16:00', 'doorsclose': '23:45', 'lastentry': ''}",18,,0,0,true,"{'minPrice': 15, 'maxPrice': 65}",,public,,false,{'enabled': False},#080808,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,,
17,41735457,2168723,false,2168723,false,0,FEST,Mario Bakuna Band - Live @Buxton International Festival 2026,0,,,,,"{'id': 1318, 'name': 'Buxton Opera House', 'address': 'Water Street,', 'town': 'Buxton', 'postcode_lookup': 'Stockport', 'postcode': 'SK17 6XN', 'region': 'Manchester', 'country': 'GB', 'phone': '01298 72190', 'latitude': 53.258327, 'longitude': -1.917145, 'type': 'live', 'rating': 4, 'reviewCount': 9}",https://d31fr2pwly4c4s.cloudfront.net/7/9/e/2168723_39314977_Mario-Bakuna-Band---Live--Buxton-International-Festival-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/9/e/2168723_39314977_Mario-Bakuna-Band---Live--Buxton-International-Festival-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/9/e/2168723_39314977_Mario-Bakuna-Band---Live--Buxton-International-Festival-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/9/e/2168723_39314977_Mario-Bakuna-Band---Live--Buxton-International-Festival-2026_1024.webp,https://www.skiddle.com/whats-on/Stockport/Buxton-Opera-House/Mario-Bakuna-Band---Live-Buxton-International-Festival-2026/41735457/,2026-07-10,2026-07-10T20:00:00+00:00,2026-07-10T21:15:00+00:00,"Buxton International Festival is a summer celebration of the very best opera, music, jazz and books in the heart of the beautiful Peak District.","{'doorsopen': '20:00', 'doorsclose': '21:15', 'lastentry': ''}",,,0,0,false,"{'minPrice': 15, 'maxPrice': 65}",TBC,public,,false,{'enabled': False},#080808,GBP,[object Object],"[object Object],[object Object],[object Object],[object Object]",,,
18,42246677,2223923,false,2223923,false,0,FEST,Tiree Music Festival,0,,,,,"{'id': 138089, 'name': 'Crossapol', 'address': 'Crossapol', 'town': 'Argyle And Bute', 'postcode_lookup': 'Paisley', 'postcode': 'PA77 6UP', 'region': 'Strathclyde', 'country': 'GB', 'phone': '', 'latitude': 56.4964726, 'longitude': -6.8855167, 'type': 'live', 'rating': 0, 'reviewCount': 0}",https://d31fr2pwly4c4s.cloudfront.net/b/0/a/2223923_f969ce5b_tiree-music-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/0/a/2223923_f969ce5b_tiree-music-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/0/a/2223923_f969ce5b_tiree-music-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/0/a/2223923_f969ce5b_tiree-music-festival_1024.webp,https://www.skiddle.com/festivals/tiree-music-festival/,2026-07-10,2026-07-10T11:00:00+00:00,2026-07-12T23:00:00+00:00,"Critically acclaimed small music festival describing itself as ""a true island adventure in one of the UK's most remote festival locations"".","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 15, 'maxPrice': 65}",0,public,,false,{'enabled': False},#e87858,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,3017,"{'id': 3017, 'name': 'Tiree Music Festival', 'earliestStartDate': None}"
19,42406828,2259986,false,2259986,false,0,FEST,Freerotation,0,,,,,"{'id': 3043, 'name': 'BASKERVILLE HALL', 'address': 'Clyro Court, Clyro', 'town': 'Hay-on-Wye', 'postcode_lookup': 'Hereford', 'postcode': 'HR3 5LE', 'region': 'Hereford and Worcester', 'country': 'GB', 'phone': '01497820033', 'latitude': 52.078674, 'longitude': -3.156827, 'type': 'live', 'rating': 4, 'reviewCount': 13}",https://d31fr2pwly4c4s.cloudfront.net/a/8/f/2259986_0fbac551_freerotaion_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/8/f/2259986_0fbac551_freerotaion.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/8/f/2259986_0fbac551_freerotaion_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/8/f/2259986_0fbac551_freerotaion_1024.webp,https://www.skiddle.com/festivals/freerotation/,2026-07-10,2026-07-10T11:00:00+00:00,2026-07-12T23:00:00+00:00,Freerotation is an intimate annual electronic music party,"{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",18,,0,0,false,"{'minPrice': 15, 'maxPrice': 65}",0,public,,false,{'enabled': False},#280808,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]",[object Object],,1797,"{'id': 1797, 'name': 'Freerotation', 'earliestStartDate': None}"
20,42476311,2277373,false,2277373,false,0,FEST,"Mostly Jazz, Funk and Soul Festival",0,,,,,"{'id': 51912, 'name': 'Moseley Park', 'address': 'Moseley', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B13 8DD', 'region': 'Birmingham', 'country': 'GB', 'phone': '#', 'latitude': 52.4470875, 'longitude': -1.8884011, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 3}",https://d31fr2pwly4c4s.cloudfront.net/b/6/c/2277373_34120843_Mostly-Jazz--Funk-and-Soul-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/6/c/2277373_34120843_Mostly-Jazz--Funk-and-Soul-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/6/c/2277373_34120843_Mostly-Jazz--Funk-and-Soul-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/6/c/2277373_34120843_Mostly-Jazz--Funk-and-Soul-Festival_1024.webp,https://www.skiddle.com/festivals/mostly-jazz-funk-soul-festival/,2026-07-10,2026-07-10T11:00:00+00:00,2026-07-12T23:00:00+00:00,"Mostly Jazz, Funk and Soul Festival","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 15, 'maxPrice': 65}",0,public,,false,{'enabled': False},#f8d858,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,1180,"{'id': 1180, 'name': 'Mostly Jazz, Funk and Soul Festival', 'earliestStartDate': None}"
21,41340600,2099942,false,V0M6bu2TeR,false,0,FEST,Bradford Literature Festival,0,,,,,"{'id': 9138, 'name': 'University Of Bradford', 'address': ' University of Bradford, Great Horton Road, Bradford', 'town': 'Bradford ', 'postcode_lookup': 'Bradford', 'postcode': 'BD7 1DP', 'region': 'West Yorkshire', 'country': 'GB', 'phone': '01274 232323', 'latitude': 53.791699, 'longitude': -1.762129, 'type': 'School/Uni', 'rating': 4, 'reviewCount': 5}",https://d31fr2pwly4c4s.cloudfront.net/b/a/8/2099934_d4b140af_bradford-literature-festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/a/8/2099934_d4b140af_bradford-literature-festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/a/8/2099934_d4b140af_bradford-literature-festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/a/8/2099934_d4b140af_bradford-literature-festival_1024.webp,https://www.skiddle.com/whats-on/Bradford/University-Of-Bradford/Bradford-Literature-Festival/41340600/,2026-07-10,2026-07-10T09:00:00+00:00,2026-07-10T22:00:00+00:00,"10 days, 500+ events of books, talks, exhibitions, music, film & 4 free family fun days. Celebrating stories, ideas & diverse voices.","{'doorsopen': '09:00', 'doorsclose': '22:00', 'lastentry': ''}",,,0,0,false,"{'minPrice': 15, 'maxPrice': 65}",£7+ or Free for concessions,public,,false,{'enabled': False},,GBP,,,,,
22,41228708,2069227,false,2069227,false,0,FEST,Boogietown 2026,0,,,,,"{'id': 83698, 'name': 'Apps Court Farm', 'address': 'Hurst Road', 'town': 'Walton-on-Thames', 'postcode_lookup': 'Kingston-Upon-Thames', 'postcode': 'KT12 2EG', 'region': 'London', 'country': 'GB', 'phone': '01932 244 822', 'latitude': 51.401763, 'longitude': -0.398555, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 3141}",https://d31fr2pwly4c4s.cloudfront.net/0/a/6/2069227_40a0b7b0_boogietown-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/a/6/2069227_40a0b7b0_boogietown-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/a/6/2069227_40a0b7b0_boogietown-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/a/6/2069227_40a0b7b0_boogietown-2026_1024.webp,https://www.skiddle.com/festivals/boogietown/,2026-07-11,2026-07-11T12:00:00+00:00,2026-07-11T22:30:00+00:00,Boogietown returns for the BIGGEST boogie of the year on Saturday 11th July 2026!,"{'doorsopen': '12:00', 'doorsclose': '22:30', 'lastentry': '18:00'}",18,,0,0,true,"{'minPrice': 5, 'maxPrice': 120}",,public,,true,{'enabled': False},#182848,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object]",,2327,"{'id': 2327, 'name': 'Boogietown ', 'earliestStartDate': None}"
23,41280724,2080329,false,2080329,false,0,FEST,Lost Minds,0,,,,,"{'id': 17259, 'name': 'Exhibition Park', 'address': 'Exhibition Park', 'town': 'Newcastle Upon Tyne ', 'postcode_lookup': 'Newcastle-on-Tyne', 'postcode': 'NE2 4PZ', 'region': 'Tyne and Wear', 'country': 'GB', 'phone': '01179064506', 'latitude': 54.985, 'longitude': -1.616, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 229}",https://d31fr2pwly4c4s.cloudfront.net/f/b/d/2080329_4c434661_lost-minds_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/b/d/2080329_4c434661_lost-minds.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/b/d/2080329_4c434661_lost-minds_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/b/d/2080329_4c434661_lost-minds_1024.webp,https://www.skiddle.com/festivals/lost-minds-festival/,2026-07-11,2026-07-11T11:00:00+00:00,2026-07-11T23:00:00+00:00,"18+, Challenge 25 will be in operation. ID required","{'doorsopen': '11:00', 'doorsclose': '23:00', 'lastentry': '19:30'}",18,,0,0,true,"{'minPrice': 22.5, 'maxPrice': 96.5}",,public,,true,"{'enabled': True, 'eligible': False, 'minCommission': 2, 'maxCommission': 2}",#f8a808,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,2355,"{'id': 2355, 'name': 'Lost Minds Festival ', 'earliestStartDate': None}"
24,41574772,2145358,false,2145358,false,0,FEST,Essex Summer Fest,0,,,,,"{'id': 116408, 'name': 'Harrow Lodge Park', 'address': 'Hornchurch', 'town': 'Hornchurch', 'postcode_lookup': 'Romford', 'postcode': 'RM12 4QU', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.5557438, 'longitude': 0.198226, 'type': 'Other', 'rating': 4, 'reviewCount': 15}",https://d31fr2pwly4c4s.cloudfront.net/8/e/3/2145358_748e72ce_essex-summer-fest_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/e/3/2145358_748e72ce_essex-summer-fest.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/e/3/2145358_748e72ce_essex-summer-fest_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/e/3/2145358_748e72ce_essex-summer-fest_1024.webp,https://www.skiddle.com/festivals/summer-tribute-festival/,2026-07-11,2026-07-11T12:00:00+00:00,2026-07-12T22:30:00+00:00,"A fantastic 2 day event featuring 70s/80s legends Odyssey and Heatwave, supported by a range of amazing tributes, family themed shows and attractions!","{'doorsopen': '12:00', 'doorsclose': '22:30', 'lastentry': ''}",,,0,0,true,"{'minPrice': 0, 'maxPrice': 47}",,public,,true,{'enabled': False},#0888d8,GBP,"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,2884,"{'id': 2884, 'name': 'Essex Summer Fest', 'earliestStartDate': None}"
25,41993057,2197679,false,2197679,false,0,FEST,Fisher 2026 | Silverworks Island,0,,,,,"{'id': 115013, 'name': 'Silverworks Island', 'address': 'Silvertown Square, Royal Victoria Dock -  (please use Custom House Entrance )', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'E16 2BU', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.504667, 'longitude': 0.0364741, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 1055}",https://d31fr2pwly4c4s.cloudfront.net/a/c/c/2197679_fa90e14f_fisher-2026-silverworks-island_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/c/c/2197679_fa90e14f_fisher-2026-silverworks-island.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/c/c/2197679_fa90e14f_fisher-2026-silverworks-island_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/c/c/2197679_fa90e14f_fisher-2026-silverworks-island_1024.webp,https://www.skiddle.com/whats-on/London/Silverworks-Island/Fisher-2026--Silverworks-Island/41993057/,2026-07-11,2026-07-11T14:00:00+00:00,2026-07-11T22:30:00+00:00,"One of the scene's most in-demand talents, FISHER returns to London Saturday 11th July bringing his inimitable energy to Silverworks Island","{'doorsopen': '14:00', 'doorsclose': '22:30', 'lastentry': '18:00'}",18,,0,0,true,"{'minPrice': 56.95, 'maxPrice': 151.95}",,public,,false,{'enabled': False},#f8d858,GBP,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object]",,,
26,41946216,2186639,false,2186639,false,0,FEST,Summer Sound Music Festival,0,,,,,"{'id': 108724, 'name': 'Guisborough Rugby Club', 'address': ' Belmangate', 'town': 'Guisborough', 'postcode_lookup': 'Middlesbrough', 'postcode': 'TS14 7BB', 'region': 'Cleveland', 'country': 'GB', 'phone': '01287 632966', 'latitude': 54.5310953, 'longitude': -1.0479995, 'type': 'live', 'rating': 4, 'reviewCount': 231}",https://d31fr2pwly4c4s.cloudfront.net/2/3/e/2186639_96336848_Summer-Sound-Music-Festival_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/3/e/2186639_96336848_Summer-Sound-Music-Festival.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/3/e/2186639_96336848_Summer-Sound-Music-Festival_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/3/e/2186639_96336848_Summer-Sound-Music-Festival_1024.webp,https://www.skiddle.com/festivals/north-east-summer-sound/,2026-07-11,2026-07-11T12:00:00+00:00,2026-07-12T18:00:00+00:00,"The original tribute music festival returns for a weekend packed with live music, great food, and unbeatable summer vibes.","{'doorsopen': '12:00', 'doorsclose': '18:00', 'lastentry': ''}",,,0,0,true,"{'minPrice': 5, 'maxPrice': 99.95}",,public,,true,{'enabled': False},#f8f8f8,GBP,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]",,416,"{'id': 416, 'name': 'Summer Sound Music Festival', 'earliestStartDate': None}"
27,41131972,2050101,false,2050101,false,0,FEST,Livefields Festival 2026,0,,,,,"{'id': 49960, 'name': 'Oakwell Hall Country Park', 'address': 'Nutter Lane', 'town': 'Birstall', 'postcode_lookup': 'Wakefield', 'postcode': 'WF17 9LG', 'region': 'West Yorkshire', 'country': 'GB', 'phone': '07803 792159', 'latitude': 53.738551, 'longitude': -1.672837, 'type': 'Outdoors', 'rating': 4, 'reviewCount': 178}",https://d31fr2pwly4c4s.cloudfront.net/e/3/4/2050101_94632531_Livefields-Festival-2026_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/3/4/2050101_94632531_Livefields-Festival-2026.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/3/4/2050101_94632531_Livefields-Festival-2026_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/3/4/2050101_94632531_Livefields-Festival-2026_1024.webp,https://www.skiddle.com/whats-on/Wakefield/Oakwell-Hall-Country-Park/Livefields-Festival-2026/41131972/,2026-07-11,2026-07-11T12:00:00+00:00,2026-07-11T23:00:00+00:00,Livefields is the Yorkshires finest festival an annual event bringing fans from all over the country to celebrate the legacy of legendary music icons,"{'doorsopen': '12:00', 'doorsclose': '23:00', 'lastentry': ''}",15,,0,0,true,"{'minPrice': 15, 'maxPrice': 30}",,public,,true,{'enabled': False},#281838,GBP,"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]",,,
