id,eventname,startdate,enddate,venue.town,venue.region,cancelled,genre_count,genres,artist_count
42521527,"Rum & Reggae | Binks Yard, Nottingham",2026-08-22T14:00:00+00:00,2026-08-22T22:00:00+00:00,Nottingham,Nottingham,0,5.0,"['Themed', 'Covers Band/Tribute Act', 'World Music', 'Reggae', 'Jungle']",
42267769,Paisley Music and Arts Street Festival,2026-08-22T12:00:00+00:00,2026-08-22T21:00:00+00:00,Paisley,Strathclyde,0,,,
42475431,Dubtendo Day Party - London,2026-08-22T13:00:00+00:00,2026-08-22T21:00:00+00:00,Lewisham,London,0,5.0,"['UK Garage', 'Drum and Bass', 'Bassline', 'Bass Music', 'Jungle']",8.0
42161482,Pulloxhill Events 2026 - Ellie Sax Presents Ibiza Anthems Live,2026-08-22T17:00:00+00:00,2026-08-23T00:00:00+00:00,Pulloxhill,Bedfordshire,0,5.0,"['House', 'Trance', 'Club Classics', 'Electro House', 'EDM']",3.0
42293596,Cheshire Fest 2026 | Live at Tatton Park,2026-08-22T12:00:00+00:00,2026-08-22T23:00:00+00:00,Cheshire,Cheshire,0,5.0,"['House', 'Deep House', 'Indie', 'Disco', 'Indie Pop']",11.0
42429795,Hifields 2026,2026-08-22T12:00:00+00:00,2026-08-23T00:00:00+00:00,Cambridge,Cambridge,0,5.0,"['House', 'Techno', 'Tech House', 'Minimal Techno', 'Minimal']",7.0
42254185,Signal Festival 2026,2026-08-22T12:00:00+00:00,2026-08-23T05:00:00+00:00,London,London,0,3.0,"['Drum and Bass', 'Dubstep', 'Jungle']",34.0
41736609,Back to the 80's Summer Tribute Festival with Martin Kemp,2026-08-22T15:00:00+00:00,2026-08-22T22:00:00+00:00,Chelmsford,Essex,0,1.0,['1980s'],1.0
41779593,Boxout Fest 2026 + SPECIAL GUESTS,2026-08-22T15:00:00+00:00,2026-08-23T23:30:00+00:00,Birmingham,Birmingham,0,4.0,"['R&B', 'Dancehall', 'Hip Hop', 'Afrobeat']",6.0
42569009,The Red Lion Garden Party,2026-08-22T12:30:00+00:00,2026-08-22T21:00:00+00:00,Stourbridge,West Midlands,0,3.0,"['Funky House', 'Disco', 'Soulful House']",1.0
42564700,NucleusFEST,2026-08-22T14:00:00+00:00,2026-08-23T20:00:00+00:00,Rochester,Kent,0,4.0,"['House', 'UK Garage', 'Pop', 'Pop Rock']",8.0
42083710,Magic of Thailand Festival in Manchester,2026-08-22T10:00:00+00:00,2026-08-23T19:00:00+00:00,Manchester,Greater Manchester,0,,,
42428345,Steel City Dancehall Festival 2026,2026-08-22T15:00:00+00:00,2026-08-22T22:00:00+00:00,Sheffield,South Yorkshire,0,5.0,"['R&B', 'Dancehall', 'Hip Hop', 'Reggae', 'Afrobeat']",4.0
42508175,4 Corners Day Party,2026-08-22T14:00:00+00:00,2026-08-22T22:00:00+00:00,Barking,London,0,5.0,"['UK Garage', 'R&B', 'Deep House', 'Tribal House', 'Afrobeat']",5.0
42364911,Donkey fest,2026-08-22T13:00:00+00:00,2026-08-23T00:00:00+00:00,Rochdale,Manchester,0,4.0,"['Rock', 'Pop', 'Indie', 'Acoustic']",
42085016,"LOUD and LOADED 2026 - Live Rock, Metal and Beer festival",2026-08-22T13:00:00+00:00,2026-08-22T23:30:00+00:00,Holmfirth,West Yorkshire,0,5.0,"['Rock', 'Metal', 'Grunge', 'Nu Metal', 'Progressive Rock']",1.0
42489601,R&B Lovers - Saturday 22nd August - Allerton Manor,2026-08-22T15:00:00+00:00,2026-08-22T22:00:00+00:00,Liverpool,Merseyside,0,1.0,['R&B'],
41956404,Rulebreakerz & Friendz Fest,2026-08-22T13:00:00+00:00,2026-08-22T23:00:00+00:00,Clacton-on-Sea,Essex,0,2.0,"['House', 'UK Garage']",
42326297,Slug Fest 2026,2026-08-22T15:00:00+00:00,2026-08-23T00:00:00+00:00,Wigan,Manchester,0,3.0,"['Rock', 'Indie', 'Disco']",
41455961,Rhythm & Rays Festival 2026,2026-08-22T12:00:00+00:00,2026-08-22T23:00:00+00:00,Somerset,Avon,1,5.0,"['Rock', 'Pop', 'Metal', 'Acoustic', 'Punk']",7.0
42323639,INJM Fest,2026-08-22T12:00:00+00:00,2026-08-22T22:00:00+00:00,Royston,Hertfordshire,1,3.0,"['Drum and Bass', 'Hard Trance', 'Jungle']",3.0
42443381,Jls Ticket,2026-08-22T04:00:00+00:00,2026-08-22T10:00:00+00:00,Derby,Derbyshire,0,1.0,['Pop'],1.0
42573190,R&B Lovers - Saturday 22nd Aug - Aruba Bournemouth,2026-08-22T17:00:00+00:00,2026-08-22T22:00:00+00:00,Bournemouth,Dorset,0,1.0,['R&B'],
42587393,Vegan Summer Reggae Jam,2026-08-22T10:00:00+00:00,2026-08-22T21:00:00+00:00,Wolverhampton,West Midlands,0,,,
42268249,RNB MANIA | Sunderland's R&B Festival!,2026-08-22T13:00:00+00:00,2026-08-22T22:30:00+00:00,City Of Sunderland,Tyne and Wear,0,3.0,"['R&B', 'Pop', '1990s']",
41490996,All Points East,2026-08-22T11:00:00+00:00,2026-08-30T23:00:00+00:00,London,London,0,4.0,"['Indie', 'Rap', 'Hip Hop', 'Alternative']",37.0
42511203,Hifields Festival,2026-08-22T11:00:00+00:00,2026-08-22T23:00:00+00:00,Cambridge,Cambridge,0,4.0,"['House', 'Techno', 'Electronic', 'EDM']",11.0
41783435,Rewind Festival South,2026-08-22T11:00:00+00:00,2026-08-23T23:00:00+00:00,"Henley-On-Thames, Ox",Berkshire,0,2.0,"['Pop', 'Soul']",19.0
42277222,"GirlyPop Fest | Keel Square, Sunderland",2026-08-23T12:00:00+00:00,2026-08-23T16:30:00+00:00,City Of Sunderland,Tyne and Wear,0,5.0,"['Pop', 'Themed', 'Acoustic', 'Covers Band/Tribute Act', 'Alternative Pop']",1.0
41735471,Himley Live 2026: Boots & Roots Festival,2026-08-23T12:00:00+00:00,2026-08-23T21:00:00+00:00,Dudley,West Midlands,0,1.0,['Country/Americana'],
42003445,Sundown Country Festival - Richmond,2026-08-23T12:00:00+00:00,2026-08-23T20:00:00+00:00,Richmond,Surrey,0,1.0,['Country/Americana'],
42146706,Raver Tots Outdoor Festival Bristol,2026-08-23T12:00:00+00:00,2026-08-23T18:00:00+00:00,Bristol,Bristol,0,,,13.0
42460020,The Prime Rave Chelmsford,2026-08-23T19:00:00+00:00,2026-08-24T02:00:00+00:00,Chelmsford,Essex,0,5.0,"['Trance', 'Drum and Bass', 'Techno', 'Dancehall', 'Afrobeat']",
41988597,Summer Festival in Oving,2026-08-25T11:00:00+00:00,2026-08-25T15:00:00+00:00,Aylesbury,Hertfordshire,0,,,
41652634,Rock en Seine,2026-08-26T11:00:00+00:00,2026-08-30T23:00:00+00:00,Paris,France,0,4.0,"['Rock', 'Indie', 'Alternative', 'Punk']",15.0
42423124,Vodafone at Reading Festival,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,Reading,Berkshire,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
42423130,Vodafone at Leeds Festival,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,Wetherby,West Yorkshire,0,5.0,"['House', 'Tech House', 'Pop', 'Indie', 'Rap']",
41332366,Chargecandy at Creamfields,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,Cheshire,Cheshire,0,5.0,"['House', 'Drum and Bass', 'Techno', 'Tech House', 'EDM']",
41623587,Glastonferret 2026,2026-08-27T16:00:00+00:00,2026-08-30T23:45:00+00:00, Preston,Lancashire,0,5.0,"['Rock', 'Indie', 'Alternative', 'Punk', 'Electronic']",
42081946,Chargecandy at Lost Village,2026-08-27T08:00:00+00:00,2026-08-30T23:00:00+00:00,Norton Disney,Lincolnshire,0,,,
42414958,Hitchin Live at the Priory (weekend tickets),2026-08-27T16:00:00+00:00,2026-08-30T22:30:00+00:00,Hitchin,Hertfordshire,0,4.0,"['Drum and Bass', 'Pop', 'Indie', 'Electronic']",12.0
42509013,Robbers Dogs Growler Rally 2026,2026-08-27T12:00:00+00:00,2026-08-30T00:00:00+00:00,"Ellesmere Port, Ches",Cheshire,0,5.0,"['Rock', 'Blues', 'Folk', 'Alternative', 'Northern Soul']",1.0
42449896,Lost Village,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Lincoln,Lincolnshire,0,3.0,"['House', 'Techno', 'Electronic']",50.0
41780094,Greenbelt Festival,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Northamptonshire,Northamptonshire,0,2.0,"['Pop', 'Folk']",21.0
41414028,Reading Festival,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Reading,Berkshire,0,5.0,"['Rock', 'Drum and Bass', 'Pop', 'Indie', 'Rap']",50.0
41636501,Shambala Festival,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Northampton,Northamptonshire,0,3.0,"['Indie', 'Folk', 'Alternative']",48.0
41414023,Leeds Festival,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Wetherby,West Yorkshire,0,5.0,"['Rock', 'Drum and Bass', 'Pop', 'Indie', 'Rap']",50.0
42490513,Sunshine Music Festival,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Upton Upon Severn,Hereford and Worcester,0,5.0,"['Rock', 'Pop', 'Indie', 'Alternative', 'Electronic']",18.0
41994011,Tunes in the Park,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,England,Devon,0,4.0,"['Pop', 'Indie', 'Indie Pop', 'Pop Rock']",14.0
41779867,The Long Road,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Leicestershire ,Leicestershire,0,1.0,['Country/Americana'],11.0
42250306,Beermageddon,2026-08-27T11:00:00+00:00,2026-08-30T23:00:00+00:00,Bromsgrove ,Birmingham,0,2.0,"['Metal', 'Hard Rock']",2.0
42000456,Manchester Village Pride 2026,2026-08-28T12:00:00+00:00,2026-09-01T06:00:00+00:00,Manchester,Greater Manchester,0,,,10.0
41309915,Goatfest 2026,2026-08-28T17:00:00+00:00,2026-08-30T23:00:00+00:00,Codicote ,Hertfordshire,0,,,11.0
42092999,"The Bootleg Beatles | Keel Square, Sunderland",2026-08-28T18:00:00+00:00,2026-08-28T22:30:00+00:00,City Of Sunderland,Tyne and Wear,0,2.0,"['Indie', 'Alternative']",2.0
41442630,Preston Summerfest 2026,2026-08-28T14:00:00+00:00,2026-08-31T00:00:00+00:00,Canterbury,Kent,0,5.0,"['House', 'Trance', 'Rock', 'Indie', 'Acoustic']",2.0
42364160,"Chelmsford Summer Series: Sugababes, Annie Mac, Melanie C (DJ)",2026-08-28T15:00:00+00:00,2026-08-28T22:00:00+00:00,Chelmsford,Essex,0,3.0,"['Pop', 'Brit Pop', 'Alternative Pop']",5.0
41363939,Weekend in the Woods,2026-08-28T12:00:00+00:00,2026-08-31T12:00:00+00:00,Podington,Northamptonshire,0,4.0,"['Hard House', 'Hardcore/Hardstyle', 'Old Skool', 'Jungle']",31.0
41970984,Dubs of Rock 2026,2026-08-28T09:00:00+00:00,2026-08-30T23:00:00+00:00,Leicester,Leicestershire,0,5.0,"['Metal', 'Alternative', 'Nu Metal', 'Emo', 'Hard Rock']",28.0
42486620,NBG Garden Party (16-18),2026-08-28T14:00:00+00:00,2026-08-28T22:00:00+00:00,Bristol,Bristol,0,2.0,"['Drum and Bass', 'Jungle']",7.0
41387428,T.H.E Truckers Tunes Ltd @ The Truck Show Barnard Castle,2026-08-28T13:00:00+00:00,2026-08-31T11:30:00+00:00,Barnard Castle,Durham,0,5.0,"['Old Skool', 'Electro House', 'Acoustic', 'Disco', 'Hard Dance']",
42527002,Sunset At The Manor | Pink Floyd Mega Laser Show | Kent,2026-08-28T18:00:00+00:00,2026-08-28T23:00:00+00:00,Herne Bay,Kent,0,,,
42077234,FarmFest 2026,2026-08-28T17:00:00+00:00,2026-08-31T23:00:00+00:00,Rickmansworth,Hertfordshire,0,5.0,"['Rock', 'Indie', 'Alternative', 'Punk', 'Post Rock']",5.0
41021285,The Beat Goes On Presents An Acid Barn Dance,2026-08-28T12:00:00+00:00,2026-08-31T14:00:00+00:00,Batcombe,Avon,1,2.0,"['Techno', 'Hard House']",
42138276,Lost Lake Festival,2026-08-28T12:00:00+00:00,2026-08-30T00:00:00+00:00,Barnstaple,Devon,1,5.0,"['House', 'Drum and Bass', 'Deep House', 'Funky House', 'Soulful House']",
42076891,Crownload 2026,2026-08-28T13:00:00+00:00,2026-08-30T23:45:00+00:00,Merthyr Tydfil,South Glamorgan,0,,,
42457038,Thunderfest,2026-08-28T19:30:00+00:00,2026-08-30T23:00:00+00:00,Bristol,Bristol,0,5.0,"['Rock', 'Indie', 'Acoustic', 'Alternative', 'Punk']",3.0
41907227,Bubz Fest,2026-08-28T10:00:00+00:00,2026-08-28T23:00:00+00:00,Hook,Berkshire,0,,,
42284766,Equinox Festival,2026-08-28T18:00:00+00:00,2026-08-29T03:00:00+00:00,Podington,Northamptonshire,0,4.0,"['Hard House', 'Hardcore/Hardstyle', 'Old Skool', 'Jungle']",10.0
41993843,BeCider Seaside 22,2026-08-28T10:00:00+00:00,2026-08-30T23:45:00+00:00,Bridport,Dorset,0,5.0,"['Rock', 'Soul', 'Funk', 'Alternative', 'Indie Pop']",5.0
42343004,Briggzfest 2026,2026-08-28T12:00:00+00:00,2026-08-30T23:00:00+00:00,Lewes,Brighton and Hove,0,5.0,"['House', 'UK Garage', 'Drum and Bass', 'Disco', 'Bassline']",
41474349,CarFest 2026,2026-08-28T10:00:00+00:00,2026-08-30T23:45:00+00:00,Northampton,Northamptonshire,0,1.0,['Pop Rock'],7.0
41652867,Maui Waui Festival,2026-08-28T11:00:00+00:00,2026-08-30T23:00:00+00:00,Thetford,Suffolk,0,3.0,"['Folk', 'Alternative', 'World Music']",15.0
42413650,Made in Manchester - Stockport,2026-08-28T11:00:00+00:00,2026-08-31T23:00:00+00:00,Stockport,Manchester,0,4.0,"['Rock', 'Pop', 'Covers Band/Tribute Act', 'Pop Rock']",9.0
42158864,Camper Calling,2026-08-28T11:00:00+00:00,2026-08-30T23:00:00+00:00,Alcester,Birmingham,0,4.0,"['Rock', 'Pop', 'Indie Pop', 'Pop Rock']",41.0
42447810,Carfest,2026-08-28T11:00:00+00:00,2026-08-30T23:00:00+00:00,Northampton,Northamptonshire,0,5.0,"['Rock', 'Pop', 'Indie', 'Alternative', 'Electronic']",15.0
42507395,Krankenhaus Festival,2026-08-28T11:00:00+00:00,2026-08-30T23:00:00+00:00,Ravenglass,Cumbria,0,4.0,"['Rock', 'Indie', 'Alternative', 'Electronic']",17.0
41622993,Victorious Festival,2026-08-28T11:00:00+00:00,2026-08-30T23:00:00+00:00,Southsea,Hampshire,0,5.0,"['House', 'Pop', 'Indie', 'Indie Pop', 'Pop Rock']",50.0
41780081,Shrewsbury Folk Festival,2026-08-28T11:00:00+00:00,2026-08-31T23:00:00+00:00,Shrewsbury,Shropshire,0,,,17.0
41599151,The Big Feastival,2026-08-28T11:00:00+00:00,2026-08-30T23:00:00+00:00,Kingham,Oxon,0,5.0,"['House', 'Rock', 'Pop', 'Indie', 'Indie Pop']",28.0
42136641,The Libertines - Hitchin Live at the Priory,2026-08-29T14:00:00+00:00,2026-08-29T22:30:00+00:00,Hitchin,Hertfordshire,0,3.0,"['Rock', 'Indie', 'Punk']",4.0
42155992,Dreamland Jouvert X,2026-08-29T12:00:00+00:00,2026-08-29T20:00:00+00:00,Godstone,Sussex,0,1.0,['World Music'],
42329113,Chelmsford Summer Series 2026: Mcfly,2026-08-29T13:00:00+00:00,2026-08-29T22:00:00+00:00,Chelmsford,Essex,0,4.0,"['Brit Pop', 'Pop Rock', 'Pop Punk', 'Alternative Pop']",4.0
41350919,Noughty 90's Festival Newcastle 2026,2026-08-29T12:00:00+00:00,2026-08-29T22:00:00+00:00,Newcastle Upon Tyne,Tyne and Wear,0,3.0,"['Trance', 'Pop', 'Bounce']",25.0
41333313,Blackpool Cricket Club Festival 2026,2026-08-29T12:00:00+00:00,2026-08-29T21:30:00+00:00,Blackpool,Lancashire,0,,,
41330461,Cheltenham Tribute Festival 2026,2026-08-29T12:00:00+00:00,2026-08-29T22:00:00+00:00,Cheltenham,Gloucestershire,0,,,
42124643,"ARMAND VAN HELDEN, SOSA & MORE | Groovebox Keel SQ Summer Fest",2026-08-29T13:00:00+00:00,2026-08-29T22:30:00+00:00,City Of Sunderland,Tyne and Wear,0,2.0,"['Tech House', 'Disco House']",4.0
42332767,Road to Nashville Outdoor Festival | SteelYard,2026-08-29T14:00:00+00:00,2026-08-29T23:00:00+00:00,Sheffield,South Yorkshire,0,1.0,['Country/Americana'],2.0
41997747,Bournefest 2026,2026-08-29T14:00:00+00:00,2026-08-30T21:30:00+00:00,Eastbourne,Brighton and Hove,0,5.0,"['House', 'UK Garage', 'Old Skool', '1990s', '2000s']",19.0
41499211,Country Club - Outdoor Country Music Festival - Cardiff,2026-08-29T15:00:00+00:00,2026-08-29T22:00:00+00:00,Cardiff,South Glamorgan,0,1.0,['Country/Americana'],
42447238,Nashdown - Country Music Festival,2026-08-29T13:00:00+00:00,2026-08-29T22:30:00+00:00,Lingfield,Sussex,0,1.0,['Country/Americana'],
42422339,"DJ SAMMY & MORE | Love the 90s Fest | Winter Garden, Blackpool",2026-08-29T14:00:00+00:00,2026-08-29T22:30:00+00:00,Blackpool,Lancashire,0,1.0,['1990s'],5.0
42405851,Country Club - Outdoor Country Music Festival - London,2026-08-29T14:00:00+00:00,2026-08-29T22:00:00+00:00,Canning Town,London,0,1.0,['Country/Americana'],
41643819,R&B Lovers - Saturday 29th August - Luna Spring,2026-08-29T15:00:00+00:00,2026-08-30T00:00:00+00:00,Birmingham,Birmingham,0,1.0,['R&B'],
42141620,Summer Outdoor Garage Festival - Wheelers Farm Chelmsford,2026-08-29T14:00:00+00:00,2026-08-29T22:00:00+00:00,Chelmsford,Essex,0,1.0,['UK Garage'],3.0
42322144,Back To The 90s - Summer Outdoor Festival - Manchester,2026-08-29T15:00:00+00:00,2026-08-29T23:00:00+00:00,Manchester,Greater Manchester,0,,,
42459735,Good Vibes Only. 29th & 30th August 2026.,2026-08-29T13:00:00+00:00,2026-08-31T00:30:00+00:00,Cheltenham,Gloucestershire,0,5.0,"['Breaks', 'Drum and Bass', 'Hip Hop', 'Reggae', 'Jungle']",11.0
42470288,90's & 00's Nation presents SED Festival,2026-08-29T14:30:00+00:00,2026-08-29T23:00:00+00:00,Southend-on-Sea,Essex,0,4.0,"['House', 'UK Garage', 'Old Skool', 'Club Classics']",2.0
41350909,Walsall Pride 2026,2026-08-29T11:00:00+00:00,2026-08-29T18:00:00+00:00,Walsall,West Midlands,0,,,11.0
42517248,"Spangled X Rough Tempo -TNA, Nu:Elementz - Azza + Grima, P Money",2026-08-29T14:00:00+00:00,2026-08-29T22:00:00+00:00,Southend-on-Sea,Essex,0,1.0,['Drum and Bass'],4.0
42489513,R&B Lovers - Summer Outdoor Festival - Sat 29th Aug - Bristol,2026-08-29T14:00:00+00:00,2026-08-29T22:00:00+00:00,Bristol,Bristol,0,1.0,['R&B'],
42448226,PURE R&B - Summer Outdoor Day Party Cardiff - August 29th,2026-08-29T15:00:00+00:00,2026-08-29T22:30:00+00:00,Cardiff,South Glamorgan,0,5.0,"['R&B', 'Dancehall', 'Rap', 'Hip Hop', 'Soul']",
41916307,Madisons 90s Festival,2026-08-29T12:00:00+00:00,2026-08-29T23:00:00+00:00,Workington,Cumbria,0,3.0,"['House', 'Retro House', 'Old Skool']",1.0
42000182,Weeley Tribute Festival 2026,2026-08-29T13:00:00+00:00,2026-08-29T22:00:00+00:00,Clacton-on-Sea,Essex,0,,,2.0
41988578,Girls Like R&B x Binks Yard Nottingham,2026-08-29T15:00:00+00:00,2026-08-29T22:00:00+00:00,Nottingham,Nottingham,0,1.0,['R&B'],
41911404,Cosmic Vibration Festival III,2026-08-29T00:00:00+00:00,2026-08-30T23:30:00+00:00,Sheffield,South Yorkshire,0,4.0,"['Metal', 'Punk', 'Death Rock', 'Hard Rock']",5.0
42527003,Sunset At The Manor | Ibiza Classics BBQ | Kent,2026-08-29T17:00:00+00:00,2026-08-29T23:00:00+00:00,Herne Bay,Kent,0,,,
41608621,Live At The Queens Fest,2026-08-29T00:00:00+00:00,2026-08-30T01:00:00+00:00,Bridlington,Yorkshire,0,5.0,"['Rock', 'Indie', 'Acoustic', 'Alternative', 'Experimental']",
42289227,Epidemik in the Woods,2026-08-29T12:00:00+00:00,2026-08-30T03:00:00+00:00,Podington,Northamptonshire,0,4.0,"['Hard House', 'Hardcore/Hardstyle', 'Old Skool', 'Jungle']",14.0
42502807,Rum & Reggae Chester,2026-08-29T11:00:00+00:00,2026-08-29T21:00:00+00:00,Chester,Cheshire,0,2.0,"['Dancehall', 'Reggae']",4.0
42497955,Summer Garage Rooftop Rave - Saturday 29th August - Birmingham,2026-08-29T15:00:00+00:00,2026-08-29T22:00:00+00:00,Birmingham,Birmingham,0,1.0,['UK Garage'],
42570963,Tik-Tech VIIII,2026-08-29T15:00:00+00:00,2026-08-30T03:00:00+00:00,Lincoln,Lincolnshire,0,2.0,"['Techno', 'Hardcore/Hardstyle']",
42569015,Crewe Rocks,2026-08-29T00:00:00+00:00,2026-08-30T01:30:00+00:00,Crewe,Cheshire,0,3.0,"['Rock', 'Indie', 'Electronic']",
42339853,Foodies Festival 2026 - Oxford,2026-08-29T12:00:00+00:00,2026-08-31T21:00:00+00:00,Oxford,Oxon,0,,,3.0
42367639,RNB MANIA | Leeds' Outdoor R&B Festival,2026-08-29T15:00:00+00:00,2026-08-29T21:00:00+00:00,Leeds,West Yorkshire,0,4.0,"['R&B', 'Hip Hop', '1990s', '2000s']",
42472680,HITOP Tv - The Blueprint Rave Festival Experience - DARTFORD,2026-08-29T15:00:00+00:00,2026-08-30T03:00:00+00:00,Dartford,Kent,0,,,1.0
42313386,Forwards - Bristol,2026-08-29T11:00:00+00:00,2026-08-30T23:00:00+00:00,Bristol,Bristol,0,3.0,"['Indie', 'Alternative', 'Indie Pop']",11.0
41778472,Appetite On The Farm,2026-08-29T11:00:00+00:00,2026-08-30T23:00:00+00:00,Brentwood,Essex,0,,,
41573692,Stonedead Festival,2026-08-29T11:00:00+00:00,2026-08-29T23:00:00+00:00,Newark,Nottingham,0,3.0,"['Rock', 'Metal', 'Alternative']",3.0
42477541,The Searchers and Hollies Experience,2026-08-29T19:30:00+00:00,2026-08-29T22:00:00+00:00,Twickenham,Surrey,0,,,
42162753,Roseshire Festival,2026-08-29T11:00:00+00:00,2026-08-30T23:00:00+00:00,Little Irchester,Northamptonshire,0,4.0,"['Pop', 'Indie', 'Indie Pop', 'Pop Rock']",12.0
41598853,The Graves Park Food and Drink Festival 2026: A Summertime Feast,2026-08-29T10:00:00+00:00,2026-08-31T19:00:00+00:00,Sheffield,South Yorkshire,0,,,
42569368,Roseshire Festival,2026-08-29T11:00:00+00:00,2026-08-30T23:00:00+00:00,Wellingborough,Northamptonshire,0,2.0,"['Indie', 'Indie Pop']",12.0
41747918,MKF Festival,2026-08-29T11:00:00+00:00,2026-08-30T23:00:00+00:00,Milton Keynes,Buckinghamshire,0,5.0,"['Rock', 'Indie', 'Metal', 'Alternative', 'Emo']",21.0
42171055,New World 2026 ft. Craig David | Chelmsford Central Park,2026-08-30T13:00:00+00:00,2026-08-30T22:00:00+00:00,Chelmsford,Essex,0,5.0,"['UK Garage', 'R&B', 'Pop', 'Grunge', 'Brit Pop']",9.0
41773595,Road to Nashville Outdoor Festival | Keel Square,2026-08-30T12:00:00+00:00,2026-08-30T22:30:00+00:00,City Of Sunderland,Tyne and Wear,0,1.0,['Country/Americana'],1.0
42577129,KOMPND Carnival,2026-08-30T15:00:00+00:00,2026-08-30T23:00:00+00:00,Salford,Manchester,0,5.0,"['R&B', 'Dancehall', 'Hip Hop', 'Afrobeat', 'Amapiano']",
42270594,Off Grid Festival: Chapter One,2026-08-30T12:00:00+00:00,2026-08-30T23:00:00+00:00,Sutton Coldfield,Birmingham,0,4.0,"['House', 'UK Garage', 'Drum and Bass', 'Electronic']",10.0
41770198,Allday Indie Outdoor Festival - Manchester,2026-08-30T15:00:00+00:00,2026-08-30T22:00:00+00:00,Manchester,Greater Manchester,0,3.0,"['Indie', 'Nu Indie', 'Indie Pop']",
42332669,FAC51 The Haçienda Open Air - Birmingham,2026-08-30T13:00:00+00:00,2026-08-30T23:00:00+00:00,Birmingham,Birmingham,0,5.0,"['House', 'Acid House', 'Soul', 'Disco House', 'Soulful House']",6.0
41939804,Party In Acklam Park,2026-08-30T12:00:00+00:00,2026-08-30T21:30:00+00:00,Middlesbrough,Cleveland,0,4.0,"['Rock', '1990s', '2000s', 'Brit Pop']",5.0
42300670,Monton Soul & Pop festival,2026-08-30T12:00:00+00:00,2026-08-30T21:00:00+00:00,Manchester,Greater Manchester,0,5.0,"['Drum and Bass', 'Pop', 'Soul', 'Disco', 'Big Beat']",4.0
42342274,"DJ SAMMY & MORE | Love the 90s Fest | Prospect Building, Bristol",2026-08-30T13:00:00+00:00,2026-08-30T22:00:00+00:00,Bristol,Bristol,0,1.0,['1990s'],9.0
42329468,RNB MANIA | Lincoln's R&B Festival,2026-08-30T15:00:00+00:00,2026-08-30T22:00:00+00:00,Lincoln,Lincolnshire,0,4.0,"['R&B', 'Hip Hop', '1990s', '2000s']",
42366959,RNB MANIA | Derby's R&B Festival,2026-08-30T16:00:00+00:00,2026-08-30T23:00:00+00:00,Derby,Derbyshire,0,4.0,"['R&B', 'Hip Hop', '1990s', '2000s']",
41643820,R&B Lovers - Sunday 30th August - Wheelers Farm Chelmsford,2026-08-30T15:00:00+00:00,2026-08-30T22:00:00+00:00,Chelmsford,Essex,0,1.0,['R&B'],
41438112,Proper Fest 2026,2026-08-30T11:00:00+00:00,2026-08-30T22:00:00+00:00,Clacton-on-Sea,Essex,0,,,10.0
42314723,iFest 2026 - 10 Year Anniversary,2026-08-30T13:00:00+00:00,2026-08-30T22:00:00+00:00,Crawley,Sussex,0,,,
42470237,Ibiza Terrace Party 2026,2026-08-30T14:00:00+00:00,2026-08-30T22:00:00+00:00,Cleckheaton,West Yorkshire,0,5.0,"['House', 'Deep House', 'Retro House', 'Tech House', 'Funky House']",2.0
42437697,State of Mind - The Launch,2026-08-30T14:00:00+00:00,2026-08-31T02:00:00+00:00,Liverpool,Merseyside,0,4.0,"['House', 'Old Skool', 'Club Classics', 'Funky House']",6.0
42098293,Swingfest 2026,2026-08-30T15:00:00+00:00,2026-08-31T04:00:00+00:00,Hull,Humberside,0,3.0,"['Club Classics', '1990s', '2000s']",
42470297,Mr Shaw Reminisce Bank Holiday August 30th - 2026,2026-08-30T13:00:00+00:00,2026-08-30T23:45:00+00:00,Derby,Derbyshire,0,5.0,"['Old Skool', 'Funky House', '1990s', 'Disco House', 'Soulful House']",
42527004,Sunset At The Manor | 80s Greatest Hits BBQ | Kent,2026-08-30T17:00:00+00:00,2026-08-30T23:00:00+00:00,Herne Bay,Kent,0,,,
42447128,Ibiza Radio 1 Ibiza Festival @ Swigg Swansea,2026-08-30T13:00:00+00:00,2026-08-30T23:45:00+00:00,Swansea,West Glamorgan,0,5.0,"['House', 'Deep House', 'Old Skool', 'Funky House', 'Soulful House']",
42399452,Annual Beatles Convention Day 2026,2026-08-30T11:00:00+00:00,2026-08-30T23:45:00+00:00,Liverpool,Merseyside,0,,,
42284767,Lazy Sunday Festival,2026-08-30T12:00:00+00:00,2026-08-31T03:00:00+00:00,Podington,Northamptonshire,0,4.0,"['Hard House', 'Hardcore/Hardstyle', 'Old Skool', 'Jungle']",11.0
